"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 22, 2019","220,500","218,500","224,000","218,000","881.25K","1.15%"
"Apr 19, 2019","218,000","204,500","220,000","204,000","1.29M","7.13%"
"Apr 18, 2019","203,500","208,500","209,000","202,000","385.38K","-2.40%"
"Apr 17, 2019","208,500","208,500","211,000","207,000","310.86K","0.24%"
"Apr 16, 2019","208,000","202,500","209,000","201,000","386.48K","2.21%"
"Apr 15, 2019","203,500","209,500","210,000","202,500","480.92K","-2.63%"
"Apr 12, 2019","209,000","209,000","211,000","205,500","307.80K","-0.71%"
"Apr 11, 2019","210,500","206,500","210,500","205,500","645.37K","2.43%"
"Apr 10, 2019","205,500","205,500","210,000","203,000","706.41K","0.49%"
"Apr 09, 2019","204,500","199,500","206,000","198,500","1.02M","4.60%"
